Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.24798917770385742	0	20.632652	10.695591	73.0	10.0	20.632653061224488	10.695591076301964	1011	1011
0.4813046455383301	1	22.444445	11.513385	61.0	8.0	22.444444444444443	11.513384588875594	1010	2021
0.7078168392181396	2	25.625	13.030133	61.0	10.0	25.625	13.03013334544202	1025	3046
0.9376242160797119	3	36.03448	16.853287	85.0	14.0	36.03448275862069	16.85328732615624	1045	4091
1.1585454940795898	4	38.76923	19.484327	89.0	14.0	38.76923076923077	19.48432840142143	1008	5099
1.3871757984161377	5	32.375	10.830368	61.0	17.0	32.375	10.830368183953858	1036	6135
1.61338210105896	6	33.666668	12.327025	86.0	18.0	33.666666666666664	12.32702541392511	1010	7145
1.8372538089752197	7	48.04762	23.883598	126.0	22.0	48.04761904761905	23.883599055730176	1009	8154
2.0599677562713623	8	50.25	21.156263	97.0	14.0	50.25	21.156263847853666	1005	9159
2.295840263366699	9	56.157894	20.394176	96.0	22.0	56.1578947368421	20.394176562762475	1067	10226
2.5214011669158936	10	59.882355	27.083492	143.0	28.0	59.88235294117647	27.08349259113854	1018	11244
2.747270107269287	11	60.117645	16.109488	103.0	37.0	60.11764705882353	16.10948698544606	1022	12266
2.982910633087158	12	59.055557	16.817556	106.0	36.0	59.05555555555556	16.81755769764386	1063	13329
3.2070655822753906	13	67.066666	30.299541	146.0	29.0	67.06666666666666	30.299541617361513	1006	14335
3.439845085144043	14	81.38461	26.820023	133.0	31.0	81.38461538461539	26.820022547855093	1058	15393
3.665647029876709	15	78.92308	21.674025	120.0	43.0	78.92307692307692	21.67402393671898	1026	16419
3.8976409435272217	16	70.2	17.298168	123.0	47.0	70.2	17.29816945999393	1053	17472
4.130853176116943	17	95.09091	40.159805	183.0	32.0	95.0909090909091	40.159804747475704	1046	18518
4.399194955825806	18	84.57143	37.58175	200.0	44.0	84.57142857142857	37.58174763235527	1184	19702
4.645758867263794	19	98.454544	24.706877	143.0	62.0	98.45454545454545	24.706876614944992	1083	20785
4.888227462768555	20	108.0	16.161684	133.0	85.0	108.0	16.161683080669537	1080	21865
5.110523700714111	21	112.0	16.566366	137.0	87.0	112.0	16.566364853052235	1008	22873
5.340383291244507	22	103.5	29.682486	170.0	72.0	103.5	29.682486418762156	1035	23908
5.5885233879089355	23	150.0	39.206413	200.0	80.0	150.0	39.206413469518694	1050	24958
5.852467775344849	24	158.57143	40.30546	200.0	86.0	158.57142857142858	40.30546628243988	1110	26068
6.1301000118255615	25	166.83333	25.7191	200.0	137.0	166.83333333333334	25.71910228258798	1001	27069
6.405157566070557	26	191.33333	16.839108	200.0	154.0	191.33333333333334	16.83910792042012	1148	28217
6.6860387325286865	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	29417
6.964526653289795	28	192.66667	16.397831	200.0	156.0	192.66666666666666	16.397831834998456	1156	30573
7.23207426071167	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	31773
7.489498853683472	30	189.83333	22.733358	200.0	139.0	189.83333333333334	22.73335777124786	1139	32912
7.757372617721558	31	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	34109
8.02312159538269	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	35309
8.2967369556427	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36509
8.58494758605957	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37709
8.858251571655273	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	38909
9.134531497955322	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40109
9.411251306533813	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41309
9.707632780075073	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42509
10.136096954345703	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43709
10.538071870803833	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44909
10.957881927490234	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46109
11.299940586090088	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	47309
11.664135217666626	43	198.66667	2.2110832	200.0	194.0	198.66666666666666	2.211083193570267	1192	48501
11.974559783935547	44	146.28572	47.565636	191.0	39.0	146.28571428571428	47.56563671305544	1024	49525
12.274176120758057	45	100.4	33.142723	125.0	33.0	100.4	33.14272167459999	1004	50529
12.51984977722168	46	65.3125	43.115715	122.0	19.0	65.3125	43.115714580069294	1045	51574
12.773289203643799	47	84.84615	39.719875	120.0	24.0	84.84615384615384	39.71987712787207	1103	52677
13.019843578338623	48	107.5	41.962482	142.0	21.0	107.5	41.962483243964485	1075	53752
13.245854139328003	49	112.666664	33.914925	144.0	21.0	112.66666666666667	33.914926245271744	1014	54766
13.47336483001709	50	114.0	31.446604	139.0	29.0	114.0	31.446603773522014	1026	55792
13.72190546989441	51	125.77778	9.840707	142.0	111.0	125.77777777777777	9.840706589104236	1132	56924
13.944769859313965	52	125.625	34.80279	154.0	37.0	125.625	34.802792632201225	1005	57929
14.201883792877197	53	135.625	8.410373	150.0	124.0	135.625	8.410373059502177	1085	59014
14.459660530090332	54	140.875	6.489174	156.0	134.0	140.875	6.489173676208705	1127	60141
14.694450855255127	55	150.57143	11.299268	166.0	133.0	150.57142857142858	11.299268533305822	1054	61195
14.939158201217651	56	157.57143	15.499835	183.0	130.0	157.57142857142858	15.499835417164391	1103	62298
15.177857160568237	57	178.83333	11.334559	194.0	161.0	178.83333333333334	11.334558757279535	1073	63371
