Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.189040422439575	0	19.682352	9.712994	73.0	8.0	19.68235294117647	9.712993235914597	5019	5019
12.372256517410278	1	25.019608	14.998027	124.0	9.0	25.019607843137255	14.998026270248888	5104	10123
18.953253030776978	2	27.872223	15.912271	108.0	9.0	27.872222222222224	15.912270092798604	5017	15140
25.073074102401733	3	31.859873	19.087282	113.0	9.0	31.85987261146497	19.087281455450075	5002	20142
31.451680421829224	4	32.309677	17.822626	103.0	10.0	32.30967741935484	17.822627061682372	5008	25150
37.813902378082275	5	35.21831	19.901205	110.0	11.0	35.21830985915493	19.901205355661567	5001	30151
44.94709801673889	6	37.213234	22.808477	150.0	9.0	37.213235294117645	22.808476265039538	5061	35212
51.46768808364868	7	43.773914	24.831629	139.0	11.0	43.77391304347826	24.831628103153204	5034	40246
58.14216947555542	8	44.02609	22.673662	128.0	12.0	44.02608695652174	22.67366251060054	5063	45309
64.75370812416077	9	45.945946	21.705582	142.0	15.0	45.945945945945944	21.705580233994564	5100	50409
71.85758233070374	10	45.754547	24.842115	181.0	12.0	45.75454545454546	24.842114667576602	5033	55442
78.4972026348114	11	52.831577	21.020117	116.0	17.0	52.83157894736842	21.02011699680943	5019	60461
85.80755567550659	12	49.534653	24.732054	125.0	12.0	49.53465346534654	24.732054943162264	5003	65464
93.32396841049194	13	52.28125	23.915522	140.0	13.0	52.28125	23.915521078109503	5019	70483
101.38287568092346	14	54.75	26.903461	200.0	17.0	54.75	26.90346066312239	5037	75520
108.57070231437683	15	57.57471	26.54107	183.0	13.0	57.57471264367816	26.541068668515436	5009	80529
116.13648653030396	16	59.046513	23.119965	122.0	17.0	59.04651162790697	23.119963676212812	5078	85607
123.05416941642761	17	62.6125	28.307901	200.0	20.0	62.6125	28.30790249647614	5009	90616
130.00745820999146	18	63.468353	26.65192	134.0	21.0	63.46835443037975	26.651922030596815	5014	95630
138.21392464637756	19	71.22535	31.292889	158.0	16.0	71.22535211267606	31.292890423755992	5057	100687
146.27430152893066	20	62.469135	24.602564	144.0	22.0	62.46913580246913	24.602562558366714	5060	105747
152.8100826740265	21	68.863014	31.122522	150.0	22.0	68.86301369863014	31.122521937329218	5027	110774
160.453462600708	22	71.23943	28.415163	200.0	23.0	71.2394366197183	28.41516396828592	5058	115832
167.71821403503418	23	73.55882	24.710905	146.0	34.0	73.55882352941177	24.710906351924123	5002	120834
174.24827790260315	24	85.694916	34.50927	200.0	30.0	85.69491525423729	34.509273741204126	5056	125890
180.29869675636292	25	94.35849	41.13259	200.0	29.0	94.35849056603773	41.13259476909511	5001	130891
186.34896445274353	26	89.41071	35.363304	176.0	25.0	89.41071428571429	35.36330664166818	5007	135898
192.89778470993042	27	100.0	45.412704	200.0	22.0	100.0	45.41270445029889	5100	140998
199.971444606781	28	105.395836	42.407124	200.0	34.0	105.39583333333333	42.407123803737925	5059	146057
208.86633825302124	29	116.83721	47.427753	200.0	44.0	116.83720930232558	47.42775668150364	5024	151081
215.748863697052	30	133.42105	41.305428	200.0	42.0	133.42105263157896	41.30542947549541	5070	156151
223.05351424217224	31	150.08824	49.147057	200.0	42.0	150.08823529411765	49.14705882352941	5103	161254
231.20455360412598	32	179.03572	32.777916	200.0	84.0	179.03571428571428	32.77791301520969	5013	166267
238.88813042640686	33	150.47058	50.91009	200.0	35.0	150.47058823529412	50.91009104531453	5116	171383
245.75078439712524	34	170.03334	42.059868	200.0	50.0	170.03333333333333	42.05986474327065	5101	176484
253.10941576957703	35	162.74193	52.80455	200.0	20.0	162.74193548387098	52.804549988421535	5045	181529
260.1531660556793	36	173.93103	34.218296	200.0	96.0	173.93103448275863	34.21829620950712	5044	186573
269.1379897594452	37	167.76666	44.03081	200.0	35.0	167.76666666666668	44.0308099201255	5033	191606
278.3391361236572	38	185.74074	29.433659	200.0	85.0	185.74074074074073	29.433657469704574	5015	196621
285.92704153060913	39	172.33333	47.061897	200.0	62.0	172.33333333333334	47.06189777540025	5170	201791
292.98267889022827	40	177.93103	40.684597	200.0	71.0	177.93103448275863	40.68459933522483	5160	206951
299.2545518875122	41	176.31035	40.79985	200.0	70.0	176.31034482758622	40.799850784274014	5113	212064
305.88588094711304	42	187.22223	32.83103	200.0	80.0	187.22222222222223	32.831030188068674	5055	217119
313.8765606880188	43	179.39285	35.633392	200.0	94.0	179.39285714285714	35.633390526417266	5023	222142
321.450590133667	44	182.53572	33.945843	200.0	77.0	182.53571428571428	33.945841469335015	5111	227253
329.34073185920715	45	189.85185	22.662916	200.0	124.0	189.85185185185185	22.662914237931314	5126	232379
336.5138726234436	46	180.57143	30.426056	200.0	84.0	180.57142857142858	30.42605623407647	5056	237435
343.02985167503357	47	187.03703	20.179712	200.0	138.0	187.03703703703704	20.17971383543656	5050	242485
351.0034484863281	48	193.6923	14.282236	200.0	148.0	193.69230769230768	14.28223541749365	5036	247521
358.7409636974335	49	194.1923	14.144907	200.0	147.0	194.19230769230768	14.144907294389169	5049	252570
366.76763105392456	50	198.73077	5.0805645	200.0	174.0	198.73076923076923	5.080563962545378	5167	257737
373.9531581401825	51	183.42857	38.599068	200.0	37.0	183.42857142857142	38.59906417391542	5136	262873
381.29102325439453	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	268073
388.59772205352783	53	195.03847	19.671303	200.0	101.0	195.03846153846155	19.671300393507227	5071	273144
396.7800326347351	54	198.92308	5.384615	200.0	172.0	198.92307692307693	5.384615384615385	5172	278316
