Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.0999155044555664	0	17.719297	8.101883	51.0	8.0	17.719298245614034	8.101882791715681	1010	1010
2.4039406776428223	1	25.692308	14.94289	71.0	8.0	25.692307692307693	14.942889306569942	1002	2012
3.8569462299346924	2	28.857143	16.193726	68.0	11.0	28.857142857142858	16.1937251642072	1010	3022
5.419868469238281	3	34.033333	19.265657	101.0	12.0	34.03333333333333	19.265657413012292	1021	4043
7.197799444198608	4	37.642857	18.022238	82.0	13.0	37.642857142857146	18.022236831430313	1054	5097
8.780534267425537	5	51.0	31.662281	128.0	13.0	51.0	31.662280397975127	1020	6117
11.822536706924438	6	39.192307	29.149508	151.0	12.0	39.19230769230769	29.14950749124672	1019	7136
14.486827373504639	7	37.925926	16.768414	79.0	15.0	37.925925925925924	16.768413706034785	1024	8160
15.973023414611816	8	39.192307	18.093813	93.0	14.0	39.19230769230769	18.09381371282893	1019	9179
17.462036848068237	9	48.809525	18.141294	93.0	18.0	48.80952380952381	18.141294770873408	1025	10204
18.878799200057983	10	54.736843	16.28316	85.0	26.0	54.73684210526316	16.283159221669088	1040	11244
20.322073936462402	11	54.42105	22.990421	103.0	20.0	54.421052631578945	22.99042315371128	1034	12278
22.047250509262085	12	51.5	21.219095	97.0	20.0	51.5	21.219095173922945	1030	13308
23.6155366897583	13	57.5	33.38704	166.0	30.0	57.5	33.3870400671345	1035	14343
25.2315092086792	14	50.4	21.091228	102.0	17.0	50.4	21.091230405075944	1008	15351
27.04210066795349	15	58.27778	19.02573	95.0	17.0	58.27777777777778	19.02572981679621	1049	16400
28.921967267990112	16	73.64286	34.279537	141.0	23.0	73.64285714285714	34.27953813419716	1031	17431
30.64169669151306	17	48.904762	17.944107	79.0	17.0	48.904761904761905	17.94410570926329	1027	18458
32.519094944000244	18	74.42857	28.722101	150.0	36.0	74.42857142857143	28.722102702857068	1042	19500
34.36029815673828	19	78.76923	33.866604	179.0	33.0	78.76923076923077	33.866602214602665	1024	20524
36.2225878238678	20	65.3125	26.677984	137.0	23.0	65.3125	26.67798425200075	1045	21569
37.845378398895264	21	73.46667	30.097324	125.0	22.0	73.46666666666667	30.09732361670866	1102	22671
39.67459964752197	22	88.0	36.71058	150.0	24.0	88.0	36.71057976478534	1056	23727
41.202118158340454	23	75.21429	38.500793	184.0	20.0	75.21428571428571	38.50079511503361	1053	24780
42.80025339126587	24	68.86667	34.126953	161.0	30.0	68.86666666666666	34.12695252859372	1033	25813
44.787004470825195	25	82.46154	39.62248	170.0	42.0	82.46153846153847	39.62247882707955	1072	26885
46.2789466381073	26	71.92857	20.11916	113.0	43.0	71.92857142857143	20.11916032653694	1007	27892
47.94970440864563	27	82.35714	35.467506	158.0	34.0	82.35714285714286	35.46750452951293	1153	29045
49.5643835067749	28	81.0	17.51483	111.0	45.0	81.0	17.514828882099614	1053	30098
51.24089527130127	29	78.53846	29.56249	127.0	39.0	78.53846153846153	29.562490226676893	1021	31119
52.853432416915894	30	96.333336	43.627846	182.0	41.0	96.33333333333333	43.627845338601	1156	32275
55.972885608673096	31	108.6	34.632935	185.0	70.0	108.6	34.63293230438335	1086	33361
58.47099018096924	32	93.75	47.75829	200.0	25.0	93.75	47.7582889838682	1125	34486
61.0432813167572	33	93.63636	30.949438	167.0	48.0	93.63636363636364	30.949438905980855	1030	35516
63.084452867507935	34	91.818184	30.806782	135.0	48.0	91.81818181818181	30.806782552543027	1010	36526
64.73416328430176	35	87.69231	43.836033	200.0	36.0	87.6923076923077	43.836031220174284	1140	37666
66.91513204574585	36	132.875	36.22305	200.0	68.0	132.875	36.223050327105256	1063	38729
67.81848192214966	37	129.75	70.86739	200.0	23.0	129.75	70.86739377174808	1038	39767
69.66899538040161	38	167.85715	27.864101	200.0	107.0	167.85714285714286	27.8641016949283	1175	40942
71.37951374053955	39	167.33333	40.0236	200.0	84.0	167.33333333333334	40.02360414666436	1004	41946
73.03115034103394	40	190.83333	19.61646	200.0	147.0	190.83333333333334	19.61646134132136	1145	43091
74.64019227027893	41	183.83333	21.736427	200.0	141.0	183.83333333333334	21.736426160301104	1103	44194
76.43468523025513	42	166.85715	49.51891	200.0	77.0	166.85714285714286	49.51891001405011	1168	45362
77.97523665428162	43	172.16667	41.45044	200.0	94.0	172.16666666666666	41.45043894687834	1033	46395
79.63951134681702	44	185.0	25.658007	200.0	130.0	185.0	25.658007197234422	1110	47505
81.49763655662537	45	191.33333	19.379255	200.0	148.0	191.33333333333334	19.379255804998177	1148	48653
83.67644166946411	46	160.71428	62.682224	200.0	15.0	160.71428571428572	62.682224150789324	1125	49778
85.66333866119385	47	183.33333	37.2678	200.0	100.0	183.33333333333334	37.26779962499649	1100	50878
87.70905089378357	48	174.16667	40.8102	200.0	91.0	174.16666666666666	40.810197527361	1045	51923
90.03970551490784	49	160.57143	48.661682	200.0	47.0	160.57142857142858	48.66168085540685	1124	53047
92.09466767311096	50	141.25	59.234177	200.0	41.0	141.25	59.23417510187848	1130	54177
93.56314826011658	51	174.5	32.37154	200.0	106.0	174.5	32.371540999258386	1047	55224
94.99501347541809	52	152.0	45.144215	200.0	46.0	152.0	45.14421336118285	1064	56288
96.9943323135376	53	146.0	71.68981	200.0	24.0	146.0	71.68980800245298	1022	57310
98.7449700832367	54	144.42857	50.790485	200.0	36.0	144.42857142857142	50.79048601251769	1011	58321
100.52585577964783	55	183.83333	17.362955	200.0	159.0	183.83333333333334	17.362955457589074	1103	59424
102.550363779068	56	166.42857	59.65582	200.0	24.0	166.42857142857142	59.65581552984262	1165	60589
104.06172847747803	57	133.125	62.338665	200.0	34.0	133.125	62.3386667727182	1065	61654
105.7759780883789	58	159.14285	48.792355	200.0	82.0	159.14285714285714	48.79235470389823	1114	62768
107.48404812812805	59	186.33333	30.559597	200.0	118.0	186.33333333333334	30.55959569249713	1118	63886
109.61211347579956	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	65086
111.3027663230896	61	164.42857	48.36131	200.0	86.0	164.42857142857142	48.361310223469054	1151	66237
112.89130806922913	62	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	67434
114.56561183929443	63	171.0	56.37671	200.0	46.0	171.0	56.37670913891067	1026	68460
116.10067439079285	64	164.57143	48.438053	200.0	84.0	164.57142857142858	48.43805216933463	1152	69612
117.66184711456299	65	170.33333	54.77733	200.0	50.0	170.33333333333334	54.77732702090852	1022	70634
119.31472826004028	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	71834
121.47864842414856	67	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	73032
123.52142763137817	68	174.66667	36.123245	200.0	116.0	174.66666666666666	36.12324582438418	1048	74080
125.28795099258423	69	184.0	35.77709	200.0	104.0	184.0	35.77708763999664	1104	75184
127.11332821846008	70	157.71428	55.158768	200.0	47.0	157.71428571428572	55.15876898479849	1104	76288
129.16852188110352	71	149.875	54.019527	200.0	56.0	149.875	54.019527719149856	1199	77487
