Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.058126449584961	0	21.05042	10.59003	65.0	8.0	21.050420168067227	10.590029193106774	5010	5010
2.1625943183898926	1	16.184465	5.831087	48.0	8.0	16.184466019417474	5.8310866048432075	5001	10011
3.2798919677734375	2	26.622341	14.97448	136.0	10.0	26.622340425531913	14.9744793839479	5005	15016
4.39299464225769	3	40.152	24.579685	164.0	12.0	40.152	24.579684619620327	5019	20035
5.474642515182495	4	38.907692	21.015543	116.0	13.0	38.90769230769231	21.01554229020701	5058	25093
6.549367904663086	5	56.055557	33.98181	166.0	16.0	56.05555555555556	33.98181249208043	5045	30138
7.621343612670898	6	63.405064	38.21045	163.0	14.0	63.40506329113924	38.21044955736246	5009	35147
8.689378499984741	7	58.755814	29.161913	134.0	16.0	58.75581395348837	29.161912100559103	5053	40200
9.754291772842407	8	84.9	43.352314	186.0	20.0	84.9	43.35231635487697	5094	45294
10.83237600326538	9	118.51163	51.759	200.0	27.0	118.51162790697674	51.75899970863319	5096	50390
11.924894571304321	10	110.391304	45.36158	200.0	30.0	110.3913043478261	45.36158030606842	5078	55468
12.981343746185303	11	132.23685	42.6142	200.0	32.0	132.23684210526315	42.614202111580695	5025	60493
14.056642055511475	12	127.1	42.600937	200.0	32.0	127.1	42.60093895678827	5084	65577
15.211002349853516	13	109.17021	38.927273	200.0	46.0	109.17021276595744	38.9272748820408	5131	70708
16.284974098205566	14	122.60976	46.76244	200.0	47.0	122.60975609756098	46.76243961211922	5027	75735
17.37059235572815	15	142.27777	46.853565	200.0	50.0	142.27777777777777	46.85356094086666	5122	80857
18.461130380630493	16	152.38235	41.504795	200.0	63.0	152.38235294117646	41.504793986664154	5181	86038
19.5436053276062	17	151.60606	40.536507	200.0	75.0	151.6060606060606	40.53650759645605	5003	91041
20.617035150527954	18	168.7	29.843088	200.0	110.0	168.7	29.843089652380165	5061	96102
21.70758843421936	19	189.14815	21.803337	200.0	123.0	189.14814814814815	21.803335972589327	5107	101209
22.78934407234192	20	189.11111	19.454283	200.0	127.0	189.11111111111111	19.45428322510159	5106	106315
23.883195161819458	21	191.96297	23.23229	200.0	117.0	191.96296296296296	23.232291514153918	5183	111498
24.931251525878906	22	193.76923	18.518822	200.0	119.0	193.76923076923077	18.518821386960084	5038	116536
25.97636866569519	23	189.0	23.694036	200.0	123.0	189.0	23.69403738089833	5103	121639
27.07463026046753	24	181.17857	33.1803	200.0	103.0	181.17857142857142	33.180301354255114	5073	126712
28.214727878570557	25	163.12903	40.952957	200.0	91.0	163.1290322580645	40.95295643783192	5057	131769
29.351479291915894	26	174.24138	38.970066	200.0	80.0	174.24137931034483	38.97006381775082	5053	136822
30.622589826583862	27	171.76666	41.621056	200.0	81.0	171.76666666666668	41.621055034948625	5153	141975
31.938130140304565	28	186.96297	30.245272	200.0	88.0	186.96296296296296	30.24527080446901	5048	147023
33.21845555305481	29	191.81482	24.948893	200.0	74.0	191.8148148148148	24.948891517032767	5179	152202
34.43173551559448	30	173.0	48.28793	200.0	19.0	173.0	48.287929526239104	5017	157219
35.64165759086609	31	186.85185	31.711315	200.0	86.0	186.85185185185185	31.711317881094597	5045	162264
36.86412477493286	32	195.23077	14.840972	200.0	139.0	195.23076923076923	14.840971594535935	5076	167340
38.02504777908325	33	194.46153	17.493362	200.0	117.0	194.46153846153845	17.49336306944122	5056	172396
39.1854829788208	34	195.34616	16.002264	200.0	121.0	195.34615384615384	16.002265002402023	5079	177475
40.34079194068909	35	194.46153	16.072506	200.0	132.0	194.46153846153845	16.072505834093892	5056	182531
41.456573486328125	36	195.11539	18.917486	200.0	106.0	195.1153846153846	18.917486666445622	5073	187604
42.605284452438354	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	192804
43.735424518585205	38	188.51852	22.70156	200.0	125.0	188.5185185185185	22.701558716871908	5090	197894
44.87132716178894	39	188.22223	23.200148	200.0	118.0	188.22222222222223	23.200148999095823	5082	202976
46.02414393424988	40	187.85185	35.1006	200.0	69.0	187.85185185185185	35.10060008319337	5072	208048
47.19057011604309	41	182.78572	38.35954	200.0	62.0	182.78571428571428	38.35953703621374	5118	213166
48.33123779296875	42	152.09091	58.362694	200.0	58.0	152.0909090909091	58.36269233636597	5019	218185
49.43486976623535	43	128.76923	74.713974	200.0	18.0	128.76923076923077	74.71397134935943	5022	223207
50.541436195373535	44	94.962265	77.7354	200.0	11.0	94.9622641509434	77.73539109592159	5033	228240
51.63417983055115	45	83.35	79.026115	200.0	14.0	83.35	79.02611909995328	5001	233241
52.71240234375	46	89.10526	77.11207	200.0	13.0	89.10526315789474	77.11205885866345	5079	238320
53.76465630531311	47	110.195656	84.52311	200.0	15.0	110.19565217391305	84.52311738454017	5069	243389
54.81223177909851	48	132.1579	80.9693	200.0	17.0	132.1578947368421	80.96930097778431	5022	248411
55.87158012390137	49	175.24138	61.90129	200.0	18.0	175.24137931034483	61.901286919057135	5082	253493
56.959752559661865	50	182.96428	50.277435	200.0	15.0	182.96428571428572	50.27743184631872	5123	258616
58.048625230789185	51	193.5	32.5	200.0	31.0	193.5	32.5	5031	263647
59.168989181518555	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	268847
60.28510880470276	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	274047
61.380258321762085	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	279247
62.46674728393555	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	284447
