Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
165.41403079032898	0	-294.94122	146.05508	137.9839	-729.01013	117.92647058823529	40.55827912017855	40095	40095
380.66130661964417	1	-282.73438	150.06871	151.44264	-717.0768	121.77811550151975	33.36665620035574	40065	80160
544.3701603412628	2	-201.29076	117.07959	191.359	-780.3407	118.75964391691394	34.72620894949186	40022	120182
687.4758033752441	3	-167.02272	104.56322	135.69601	-526.6482	115.21551724137932	30.25043156369728	40095	160277
824.1838901042938	4	-179.69807	111.60445	157.61403	-624.3179	117.85588235294118	57.91448915110291	40071	200348
988.2099575996399	5	-171.858	103.733284	149.14828	-421.95386	123.55246913580247	34.534117502567604	40031	240379
1141.9128522872925	6	-158.37317	104.63847	202.92831	-512.422	135.3277027027027	62.173884672448814	40057	280436
1315.4623522758484	7	-154.28738	112.88767	207.4465	-537.02704	146.47445255474452	67.56895156757413	40134	320570
1490.0032331943512	8	-164.99628	127.72091	187.90486	-567.45575	166.5122950819672	80.70684054729216	40629	361199
1652.1910631656647	9	-165.48782	143.69998	226.15417	-612.6117	175.21397379912665	62.152528089888506	40124	401323
1854.9937000274658	10	-134.69711	151.64484	214.01329	-603.36615	200.7	97.6255089615414	40140	441463
2088.4045073986053	11	-98.36385	148.56606	217.10222	-549.3712	216.23783783783784	116.72567829618055	40004	481467
2310.792345762253	12	-91.05099	142.83575	221.00954	-437.43866	210.9578947368421	127.93167714299888	40082	521549
2570.906841278076	13	-92.59509	148.67383	244.228	-394.17432	240.4251497005988	151.09410983282967	40151	561700
2868.825161933899	14	-96.843704	144.99213	219.11934	-565.0567	258.3806451612903	203.75147008273115	40049	601749
3129.422128677368	15	-78.00233	159.43314	223.98584	-511.9633	274.3835616438356	197.89873085744114	40060	641809
3395.5850400924683	16	-68.28605	139.83138	210.35149	-366.3043	285.8071428571429	197.78422212200894	40013	681822
3718.3928956985474	17	-41.385227	136.45502	225.03204	-426.84412	342.35897435897436	265.0515983160416	40056	721878
